2023-04-20 05:45:23,575 INFO Tickers: ['ANTM']
2023-04-20 05:46:01,018 INFO Negative OS: -1.282783146077799 --- ticker ANTM --- day 2018-10-11 --- time 43200
2023-04-20 05:46:01,296 INFO Negative OS: -0.36160116316147217 --- ticker ANTM --- day 2018-10-12 --- time 37800
2023-04-20 05:46:02,059 INFO Negative OS: -0.23014915268824088 --- ticker ANTM --- day 2018-10-17 --- time 37800
2023-04-20 05:46:03,593 INFO Negative OS: -2.9235342791188317 --- ticker ANTM --- day 2018-10-24 --- time 52200
2023-04-20 05:46:04,186 INFO Negative OS: -0.4273188329273905 --- ticker ANTM --- day 2018-10-26 --- time 41400
2023-04-20 05:46:04,757 INFO Negative OS: -0.4364720860583551 --- ticker ANTM --- day 2018-10-29 --- time 50400
2023-04-20 05:46:08,342 INFO Negative OS: -0.49336258408586753 --- ticker ANTM --- day 2018-11-27 --- time 48600
2023-04-20 05:46:08,446 INFO Negative OS: -0.5305304297785882 --- ticker ANTM --- day 2018-11-27 --- time 52200
2023-04-20 05:46:09,802 INFO Negative OS: -0.3915470607731708 --- ticker ANTM --- day 2018-12-06 --- time 52200
2023-04-20 05:46:10,034 INFO Negative OS: -0.7127417325222654 --- ticker ANTM --- day 2018-12-07 --- time 41400
2023-04-20 05:46:10,132 INFO Negative OS: -0.15251041600949256 --- ticker ANTM --- day 2018-12-07 --- time 50400
2023-04-20 05:46:11,534 INFO Negative OS: -0.19780967566374907 --- ticker ANTM --- day 2018-12-18 --- time 43200
2023-04-20 05:46:11,911 INFO Negative OS: -2.9524414276439557 --- ticker ANTM --- day 2018-12-19 --- time 52200
2023-04-20 05:46:14,113 INFO Negative OS: -0.11064209028178373 --- ticker ANTM --- day 2019-01-04 --- time 52200
2023-04-20 05:46:14,375 INFO Negative OS: -0.3058345539031462 --- ticker ANTM --- day 2019-01-07 --- time 43200
2023-04-20 05:46:14,557 INFO Negative OS: -0.07373190114355865 --- ticker ANTM --- day 2019-01-08 --- time 36000
2023-04-20 05:46:14,658 INFO Negative OS: -0.11470319914380833 --- ticker ANTM --- day 2019-01-08 --- time 39600
2023-04-20 05:46:16,616 INFO Negative OS: -0.6569269060867342 --- ticker ANTM --- day 2019-01-31 --- time 41400
2023-04-20 05:46:17,545 INFO Negative OS: -0.3406251361387602 --- ticker ANTM --- day 2019-02-07 --- time 37800
2023-04-20 05:46:28,378 INFO Negative OS: -0.3271436246264563 --- ticker ANTM --- day 2019-05-07 --- time 50400
2023-04-20 05:46:35,202 INFO Negative OS: -0.3213634812741255 --- ticker ANTM --- day 2019-07-25 --- time 36000
2023-04-20 05:46:39,613 INFO Negative OS: -0.07617359832621085 --- ticker ANTM --- day 2019-09-04 --- time 36000
2023-04-20 05:46:41,469 INFO Negative OS: -0.04915500202310907 --- ticker ANTM --- day 2019-10-03 --- time 36000
2023-04-20 05:46:46,678 INFO t_ofi_order_4: 0.8896926255604991 , std 1.0302856676730814 
2023-04-20 05:46:46,678 INFO t_ofi_order_5: 0.6194892975771195 , std 0.8228587581219468 
2023-04-20 05:46:46,678 INFO t_ofi_order_6: 0.44786746345857664 , std 0.7700864464465134 
2023-04-20 05:46:46,678 INFO t_ofi_order_7: 0.459923867989022 , std 0.7941384442735594 
2023-04-20 05:46:46,678 INFO t_ofi_order_8: 0.33487296705741354 , std 0.8114099123228056 
2023-04-20 05:46:46,678 INFO t_ofi_order_9: 0.36538419714632026 , std 0.8115870019533509 
2023-04-20 05:46:46,678 INFO t_ofi_order_10: 0.4246184080114698 , std 0.8591549839795776 
2023-04-20 05:46:46,678 INFO t_ofi_trade_1: 1.2588827421935536 , std 1.3232483320999902 
2023-04-20 05:46:46,678 INFO t_ofi_trade_2: 0.5267890859431682 , std 0.8034305011447535 
2023-04-20 05:46:46,678 INFO t_ofi_trade_3: 0.43785033443781934 , std 0.7461897223753038 
2023-04-20 05:46:46,679 INFO t_ofi_trade_4: 0.3757597507221354 , std 0.6984976401190967 
2023-04-20 05:46:46,679 INFO t_ofi_trade_5: 0.31864499464862517 , std 0.6350957417606582 
2023-04-20 05:46:46,679 INFO t_ofi_trade_6: 0.3187138744012689 , std 0.6653389929718703 
2023-04-20 05:46:46,679 INFO t_ofi_trade_7: 0.32622567171948175 , std 0.6776080664708758 
2023-04-20 05:46:46,679 INFO t_ofi_trade_8: 0.34157466903343087 , std 0.7269140170125828 
2023-04-20 05:46:46,679 INFO t_ofi_trade_9: 0.45148038740817587 , std 0.8489935264207106 
2023-04-20 05:46:46,679 INFO t_ofi_trade_10: 0.7151548455218374 , std 1.027181769843874 
2023-04-20 05:46:46,679 INFO p_intercept: 0.49424598535477243 , std 0.2943197180217466 
2023-04-20 05:46:46,679 INFO p_ofi_order_1: 0.14132340889403686 , std 0.2715090176317825 
2023-04-20 05:46:46,679 INFO p_ofi_order_2: 0.2306024551420987 , std 0.32037374086117926 
2023-04-20 05:46:46,679 INFO p_ofi_order_3: 0.3648949148178774 , std 0.38137356559256297 
2023-04-20 05:46:46,679 INFO p_ofi_order_4: 0.520193852564356 , std 0.39416136881182606 
2023-04-20 05:46:46,679 INFO p_ofi_order_5: 0.6177731552910859 , std 0.3695223968822164 
2023-04-20 05:46:46,679 INFO p_ofi_order_6: 0.7069428993899531 , std 0.34741313591322437 
2023-04-20 05:46:46,679 INFO p_ofi_order_7: 0.6900146876340383 , std 0.35575242645991 
2023-04-20 05:46:46,679 INFO p_ofi_order_8: 0.7350321293409328 , std 0.3387244603670639 
2023-04-20 05:46:46,679 INFO p_ofi_order_9: 0.7368868814832613 , std 0.33497145949043233 
2023-04-20 05:46:46,679 INFO p_ofi_order_10: 0.6871330056305415 , std 0.3662269072635658 
2023-04-20 05:46:46,679 INFO p_ofi_trade_1: 0.4617373892628951 , std 0.41877537480983346 
2023-04-20 05:46:46,679 INFO p_ofi_trade_2: 0.6802547929879751 , std 0.3674866897087327 
2023-04-20 05:46:46,679 INFO p_ofi_trade_3: 0.7309192560897599 , std 0.3560134378656775 
2023-04-20 05:46:46,679 INFO p_ofi_trade_4: 0.7568489313511703 , std 0.33559945489803805 
2023-04-20 05:46:46,679 INFO p_ofi_trade_5: 0.7961490819541409 , std 0.31326043867997533 
2023-04-20 05:46:46,679 INFO p_ofi_trade_6: 0.7717182359332736 , std 0.32362587523276126 
2023-04-20 05:46:46,679 INFO p_ofi_trade_7: 0.7851284773264653 , std 0.3178501078487182 
2023-04-20 05:46:46,679 INFO p_ofi_trade_8: 0.7731210548036044 , std 0.3260767327285039 
2023-04-20 05:46:46,679 INFO p_ofi_trade_9: 0.7350585066902493 , std 0.35642839549064276 
2023-04-20 05:46:46,679 INFO p_ofi_trade_10: 0.6152126443243795 , std 0.39576290619108323 
