2023-04-20 06:13:30,172 INFO Tickers: ['HON']
2023-04-20 06:15:12,494 INFO Negative OS: -0.7496696816588138 --- ticker HON --- day 2018-02-01 --- time 48600
2023-04-20 06:15:13,885 INFO Negative OS: -0.3135151472223199 --- ticker HON --- day 2018-02-05 --- time 37800
2023-04-20 06:15:14,132 INFO Negative OS: -0.16867249870064605 --- ticker HON --- day 2018-02-05 --- time 45000
2023-04-20 06:15:35,188 INFO Negative OS: -0.3557314001508769 --- ticker HON --- day 2018-03-01 --- time 48600
2023-04-20 06:15:35,823 INFO Negative OS: -0.01190534194744064 --- ticker HON --- day 2018-03-02 --- time 36000
2023-04-20 06:17:17,696 INFO Negative OS: -0.5570538184839351 --- ticker HON --- day 2018-11-06 --- time 36000
2023-04-20 06:19:51,970 INFO Negative OS: -2.5220905155573323 --- ticker HON --- day 2019-08-05 --- time 50400
2023-04-20 06:19:56,973 INFO Negative OS: -0.2078761018298263 --- ticker HON --- day 2019-08-08 --- time 46800
2023-04-20 06:19:59,905 INFO Negative OS: -0.012707875745215036 --- ticker HON --- day 2019-08-08 --- time 48600
2023-04-20 06:20:01,418 INFO Negative OS: -27.329173931564352 --- ticker HON --- day 2019-08-12 --- time 52200
2023-04-20 06:20:10,723 INFO Negative OS: -1.192862753769158 --- ticker HON --- day 2019-08-23 --- time 39600
2023-04-20 06:20:18,322 INFO Negative OS: -5.8192605355703435 --- ticker HON --- day 2019-08-28 --- time 43200
2023-04-20 06:20:22,659 INFO Negative OS: -0.20859945627145215 --- ticker HON --- day 2019-09-06 --- time 52200
2023-04-20 06:20:29,450 INFO Negative OS: -1.1310567817692525 --- ticker HON --- day 2019-09-26 --- time 43200
2023-04-20 06:20:37,075 INFO Negative OS: -0.9063511372313502 --- ticker HON --- day 2019-10-08 --- time 52200
2023-04-20 06:21:03,637 INFO Negative OS: -0.1557678681076604 --- ticker HON --- day 2019-12-13 --- time 36000
2023-04-20 06:21:04,626 INFO t_ofi_trade_10: 0.44687901265818386 , std 0.6845494522399538 
2023-04-20 06:21:04,626 INFO p_intercept: 0.5343564497446389 , std 0.2795901280746197 
2023-04-20 06:21:04,626 INFO p_ofi_add_1: 0.2704312362051557 , std 0.33758901135776787 
2023-04-20 06:21:04,626 INFO p_ofi_add_2: 0.2188638965894186 , std 0.29530728247629556 
2023-04-20 06:21:04,626 INFO p_ofi_add_3: 0.3411287998512955 , std 0.3325343701569558 
2023-04-20 06:21:04,626 INFO p_ofi_add_4: 0.48099399333827025 , std 0.34824523553639064 
2023-04-20 06:21:04,626 INFO p_ofi_add_5: 0.5666345078971275 , std 0.337462677045608 
2023-04-20 06:21:04,626 INFO p_ofi_add_6: 0.6260371182266864 , std 0.32986741713400414 
2023-04-20 06:21:04,626 INFO p_ofi_add_7: 0.6588081961360195 , std 0.31763711034596154 
2023-04-20 06:21:04,626 INFO p_ofi_add_8: 0.6958938375418503 , std 0.3107347913558381 
2023-04-20 06:21:04,626 INFO p_ofi_add_9: 0.7287077977444419 , std 0.29383778892520396 
2023-04-20 06:21:04,626 INFO p_ofi_add_10: 0.7066133923469373 , std 0.3119493423100717 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_1: 0.3181134373161156 , std 0.3688258095384928 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_2: 0.21383871504601928 , std 0.3022673149788387 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_3: 0.3963706937849805 , std 0.35233031962100037 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_4: 0.5370772627579902 , std 0.35621822711717865 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_5: 0.6307057199242607 , std 0.3416297993099417 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_6: 0.6877439009865185 , std 0.32278818455276614 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_7: 0.7248863253178021 , std 0.3092905128821208 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_8: 0.7548791910085375 , std 0.2963908936127941 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_9: 0.7685985390774126 , std 0.2823586415111864 
2023-04-20 06:21:04,626 INFO p_ofi_cancel_10: 0.7273345950473838 , std 0.31005938374812503 
2023-04-20 06:21:04,626 INFO p_ofi_trade_1: 0.7171918618174502 , std 0.3633409414064735 
2023-04-20 06:21:04,626 INFO p_ofi_trade_2: 0.6810392306839451 , std 0.36099844523393687 
2023-04-20 06:21:04,626 INFO p_ofi_trade_3: 0.6852982533837046 , std 0.35476781467943636 
2023-04-20 06:21:04,627 INFO p_ofi_trade_4: 0.6988836414938593 , std 0.3492493654993406 
2023-04-20 06:21:04,627 INFO p_ofi_trade_5: 0.6998167815053212 , std 0.3397004761183966 
2023-04-20 06:21:04,627 INFO p_ofi_trade_6: 0.7245955749670097 , std 0.3290408268388919 
2023-04-20 06:21:04,627 INFO p_ofi_trade_7: 0.7233955416753581 , std 0.33000413375559234 
2023-04-20 06:21:04,627 INFO p_ofi_trade_8: 0.7302692387703682 , std 0.32498601082473527 
2023-04-20 06:21:04,627 INFO p_ofi_trade_9: 0.7361949153263493 , std 0.3231797783421962 
2023-04-20 06:21:04,627 INFO p_ofi_trade_10: 0.7173032923555049 , std 0.34096491747973057 
