2023-04-20 05:03:10,187 INFO Tickers: ['VZ']
2023-04-20 05:03:12,806 INFO Negative OS: -0.22685462524374156 --- ticker VZ --- day 2017-02-15 --- time 48600
2023-04-20 05:03:13,122 INFO Negative OS: -0.09240636622746123 --- ticker VZ --- day 2017-02-22 --- time 41400
2023-04-20 05:03:14,257 INFO Negative OS: -0.3210774242999219 --- ticker VZ --- day 2017-03-13 --- time 52200
2023-04-20 05:03:14,392 INFO Negative OS: -1.4629054532981076 --- ticker VZ --- day 2017-03-15 --- time 41400
2023-04-20 05:03:17,524 INFO Negative OS: -0.44523919273567003 --- ticker VZ --- day 2017-05-08 --- time 43200
2023-04-20 05:03:17,636 INFO Negative OS: -6.1863478553006335 --- ticker VZ --- day 2017-05-09 --- time 52200
2023-04-20 05:03:17,878 INFO Negative OS: -0.19490272598075342 --- ticker VZ --- day 2017-05-12 --- time 48600
2023-04-20 05:03:17,957 INFO Negative OS: -1.271287359794751 --- ticker VZ --- day 2017-05-15 --- time 46800
2023-04-20 05:03:18,539 INFO Negative OS: -2.3776995707440265 --- ticker VZ --- day 2017-05-24 --- time 45000
2023-04-20 05:03:18,562 INFO Negative OS: -95.30486559228041 --- ticker VZ --- day 2017-05-24 --- time 52200
2023-04-20 05:03:18,646 INFO Negative OS: -16.539696779732 --- ticker VZ --- day 2017-05-25 --- time 52200
2023-04-20 05:03:20,312 INFO Negative OS: -3.3035271310217933 --- ticker VZ --- day 2017-06-23 --- time 46800
2023-04-20 05:03:20,477 INFO Negative OS: -0.8206803671880043 --- ticker VZ --- day 2017-06-27 --- time 46800
2023-04-20 05:03:21,475 INFO Negative OS: -0.6623720993655904 --- ticker VZ --- day 2017-07-14 --- time 45000
2023-04-20 05:03:21,559 INFO Negative OS: -3.1327056481055244 --- ticker VZ --- day 2017-07-17 --- time 45000
2023-04-20 05:03:21,988 INFO Negative OS: -5.259311941295135 --- ticker VZ --- day 2017-07-24 --- time 46800
2023-04-20 05:03:28,565 INFO Negative OS: -0.813463213414455 --- ticker VZ --- day 2017-11-13 --- time 48600
2023-04-20 05:03:37,501 INFO Negative OS: -0.296688433878211 --- ticker VZ --- day 2018-04-17 --- time 45000
2023-04-20 05:03:57,168 INFO Negative OS: -0.9025653204369803 --- ticker VZ --- day 2019-03-25 --- time 43200
2023-04-20 05:03:57,173 INFO Negative OS: -1.4621939837348479 --- ticker VZ --- day 2019-03-25 --- time 45000
2023-04-20 05:03:57,185 INFO Negative OS: -0.17788529615428095 --- ticker VZ --- day 2019-03-25 --- time 48600
2023-04-20 05:03:59,039 INFO Negative OS: -0.40216291347387756 --- ticker VZ --- day 2019-04-25 --- time 48600
2023-04-20 05:04:02,749 INFO Negative OS: -4.476945674618773 --- ticker VZ --- day 2019-06-27 --- time 43200
2023-04-20 05:04:02,829 INFO Negative OS: -0.21742627060409392 --- ticker VZ --- day 2019-06-28 --- time 41400
2023-04-20 05:04:02,840 INFO Negative OS: -2.2222043354847787 --- ticker VZ --- day 2019-06-28 --- time 45000
2023-04-20 05:04:06,382 INFO Negative OS: -0.5701587558222709 --- ticker VZ --- day 2019-08-28 --- time 45000
2023-04-20 05:04:06,405 INFO Negative OS: -1.1603572387058891 --- ticker VZ --- day 2019-08-28 --- time 52200
2023-04-20 05:04:08,512 INFO Negative OS: -0.039059243643088104 --- ticker VZ --- day 2019-10-03 --- time 50400
2023-04-20 05:04:08,896 INFO Negative OS: -0.2203507524010493 --- ticker VZ --- day 2019-10-10 --- time 37800
2023-04-20 05:04:11,470 INFO Negative OS: -2.337251574993563 --- ticker VZ --- day 2019-11-21 --- time 50400
2023-04-20 05:04:12,765 INFO t_ofi_add_1: 1.6968831371261464 , std 2.054535209323044 
2023-04-20 05:04:12,765 INFO t_ofi_add_2: 3.7173735460466153 , std 2.379715454763044 
2023-04-20 05:04:12,765 INFO t_ofi_add_3: 3.432648297251377 , std 2.265329858960769 
2023-04-20 05:04:12,765 INFO t_ofi_add_4: 2.5222661958016452 , std 2.1609231506388045 
2023-04-20 05:04:12,765 INFO t_ofi_add_5: 4.636028754543184 , std 2.9003161790223357 
2023-04-20 05:04:12,765 INFO t_ofi_add_6: 4.351077393372929 , std 2.821136404555195 
2023-04-20 05:04:12,765 INFO t_ofi_add_7: 3.8369664884418757 , std 2.73111681609512 
2023-04-20 05:04:12,765 INFO t_ofi_add_8: 3.6040016474897993 , std 2.7406861019474635 
2023-04-20 05:04:12,765 INFO t_ofi_add_9: 7377607290.532562 , std 629997554792.8103 
2023-04-20 05:04:12,765 INFO t_ofi_add_10: 4612344590.891016 , std 612524945695.84 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_1: 1.0907777873047755 , std 1.8932344036764135 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_2: 2.9258908637755017 , std 2.1471360850175585 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_3: 2.8829589899260064 , std 1.9930129768936016 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_4: 2.1408049802661404 , std 1.9004595670968931 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_5: 2.9209587562375425 , std 2.252796131700776 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_6: 3.2660519119871996 , std 2.3194599844728216 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_7: 3.00619997394418 , std 2.3025067334065112 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_8: 2.8423153576165476 , std 2.330780871669818 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_9: 2.8887697651676154 , std 2.3702283088886174 
2023-04-20 05:04:12,765 INFO t_ofi_cancel_10: -6838673090.580865 , std 410110082877.6744 
2023-04-20 05:04:12,765 INFO t_ofi_trade_1: 0.5856449361520958 , std 2.1354940714719395 
2023-04-20 05:04:12,765 INFO t_ofi_trade_2: 4674961427.030087 , std 1073445420152.3977 
2023-04-20 05:04:12,765 INFO t_ofi_trade_3: 12732044649.394995 , std 745239243950.2737 
2023-04-20 05:04:12,765 INFO t_ofi_trade_4: -9160790418.2476 , std 627036377084.8119 
2023-04-20 05:04:12,765 INFO t_ofi_trade_5: 4609527341.146212 , std 1031529389722.1987 
2023-04-20 05:04:12,765 INFO t_ofi_trade_6: 151733614.27242544 , std 685901166008.6614 
2023-04-20 05:04:12,765 INFO t_ofi_trade_7: 19021880705.504044 , std 1167323072407.3823 
2023-04-20 05:04:12,765 INFO t_ofi_trade_8: 1484253135.5228806 , std 705144829744.5314 
2023-04-20 05:04:12,765 INFO t_ofi_trade_9: 7033099593.712653 , std 818743369023.3207 
2023-04-20 05:04:12,765 INFO t_ofi_trade_10: 3298526644.2569666 , std 725635979808.4728 
2023-04-20 05:04:12,765 INFO p_intercept: 0.470128256088014 , std 0.29347327960341435 
2023-04-20 05:04:12,765 INFO p_ofi_add_1: 0.2306838374004639 , std 0.29253867045289145 
2023-04-20 05:04:12,765 INFO p_ofi_add_2: 0.08365160960479315 , std 0.1983529139297125 
2023-04-20 05:04:12,765 INFO p_ofi_add_3: 0.09129815206228416 , std 0.2057940210962625 
2023-04-20 05:04:12,765 INFO p_ofi_add_4: 0.16616033493651214 , std 0.2608628403944859 
2023-04-20 05:04:12,765 INFO p_ofi_add_5: 0.058534084096594496 , std 0.1681188535805437 
2023-04-20 05:04:12,765 INFO p_ofi_add_6: 0.06672833516730678 , std 0.17877573744194966 
2023-04-20 05:04:12,766 INFO p_ofi_add_7: 0.08159914749605414 , std 0.1942616964122277 
2023-04-20 05:04:12,766 INFO p_ofi_add_8: 0.09725051379113543 , std 0.21101077292490195 
2023-04-20 05:04:12,766 INFO p_ofi_add_9: 0.10921308006792504 , std 0.22622953527479167 
2023-04-20 05:04:12,766 INFO p_ofi_add_10: 0.08748230781570565 , std 0.20391019480454659 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_1: 0.2832574830187344 , std 0.30525763301303466 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_2: 0.12142763818142371 , std 0.2311570993704108 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_3: 0.1206720865284795 , std 0.2293812198350166 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_4: 0.19999748799195333 , std 0.27854559447906746 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_5: 0.12367341529677474 , std 0.23196482307215605 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_6: 0.10601471253102651 , std 0.21846180932133835 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_7: 0.1143138665956237 , std 0.22410505909729397 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_8: 0.13216314397725262 , std 0.23756680218384402 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_9: 0.13237131823993334 , std 0.23870906493853897 
2023-04-20 05:04:12,766 INFO p_ofi_cancel_10: 0.12050903282081815 , std 0.2300933434745167 
2023-04-20 05:04:12,766 INFO p_ofi_trade_1: 0.293442664731234 , std 0.30458992358663756 
2023-04-20 05:04:12,766 INFO p_ofi_trade_2: 0.12926176203266165 , std 0.23777947694761256 
2023-04-20 05:04:12,766 INFO p_ofi_trade_3: 0.13352297647955752 , std 0.23991683483239112 
2023-04-20 05:04:12,766 INFO p_ofi_trade_4: 0.1441117878236216 , std 0.25014505549593086 
2023-04-20 05:04:12,766 INFO p_ofi_trade_5: 0.09215566248379378 , std 0.20381968387672317 
2023-04-20 05:04:12,766 INFO p_ofi_trade_6: 0.10997583160698235 , std 0.224510656888105 
2023-04-20 05:04:12,766 INFO p_ofi_trade_7: 0.13054251137327066 , std 0.23673969736291472 
2023-04-20 05:04:12,766 INFO p_ofi_trade_8: 0.14493603214184467 , std 0.2478207676942381 
2023-04-20 05:04:12,766 INFO p_ofi_trade_9: 0.15598805257784307 , std 0.25700191855633636 
2023-04-20 05:04:12,766 INFO p_ofi_trade_10: 0.13320705965899324 , std 0.24295540599198975 
